txid	TxPath	TxGroup	KEGG_KO	ReadCount
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01870	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01872	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01873	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01874	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01876	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01879	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01881	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01885	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01887	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01889	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01890	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01915	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01919	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01921	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01923	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01924	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01928	2
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01937	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01939	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01955	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01961	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K01962	2
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02029	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02055	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02065	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02066	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02075	2
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02111	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02115	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02192	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02204	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02313	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02316	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02337	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02338	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02355	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02356	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02357	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02372	2
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02433	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02435	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02469	16
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02470	20
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02483	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02484	2
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02502	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02523	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02535	2
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02563	6
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02600	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02601	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02622	30
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02652	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02653	16
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02669	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02824	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02835	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02836	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02837	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02860	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02876	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02879	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02890	16
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02907	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02909	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02926	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02945	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02950	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02952	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02956	20
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02959	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02970	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02982	16
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K02994	2
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03040	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03043	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03046	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03070	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03076	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03086	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03110	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03168	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03177	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03179	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03183	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03217	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03270	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03281	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03282	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03320	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03438	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03439	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03455	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03466	10
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03470	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03495	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03498	6
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03500	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03527	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03529	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03531	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03555	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03569	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03578	36
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03588	14
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03595	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03642	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03655	20
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03656	2
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03657	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03685	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03686	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03687	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03694	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03695	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03701	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03702	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03703	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03711	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03722	16
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03723	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03798	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03801	1
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03925	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03979	2
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K03980	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K04044	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K04066	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K04078	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K04079	8
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K04485	6
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K04755	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K04760	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K04762	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K04771	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K05515	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K05516	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K05539	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K05541	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K05685	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K05837	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K05896	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K06041	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K06179	16
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K06183	4
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K06187	12
481	[no rank] root;[no rank] cellular organisms;[superkingdom] Bacteria;[phylum] Proteobacteria;[class] Betaproteobacteria;[order] Neisseriales;[family] Neisseriaceae;	Bacteria	K06189	4
